"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","1학년","남자","26.6","0.00","","6.3","","","","34","7.9","","27.4","","0","0","2","28.6","3","42.9","2","28.6","0","0","7"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","1학년","여자","28.8","0.00","","15.4","","","","28.4","8.9","","22.9","","1","12.5","4","50","3","37.5","0","0","0","0","8"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","2학년","남자","42.1","0.00","","5.9","","","","33.6","7.8","","23.1","","2","18.2","4","36.4","1","9.1","2","18.2","2","18.2","11"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","2학년","여자","28.1","0.00","","12.9","","","","28.7","8.3","","21.6","","0","0","5","71.4","1","14.3","1","14.3","0","0","7"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","3학년","남자","35","0.00","","7.8","","","","43.4","7.9","","26.2","","0","0","2","20","4","40","4","40","0","0","10"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002923","양성중학교","03","공립","N","","3학년","여자","19.7","0.00","","10.5","","","","30.8","8.4","","22.5","","1","8.3","6","50","1","8.3","4","33.3","0","0","12"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002924","일죽중학교","03","공립","Y","2020년 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090002925","죽산중학교","03","공립","Y","코로나19 상황으로 팝스 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003014","과천문원중학교","03","공립","Y","코로나19로 인한 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 과천시","S090003016","과천중학교","03","공립","Y","코로나로 팝스 측정 안함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003017","인덕원중학교","03","공립","Y","실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003018","관양중학교","03","공립","Y","2020학년도 학생건강체력평가를 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003019","귀인중학교","03","공립","Y","2020학년도 학생건강체력평가 실시 생략으로 2021 공시 대상 항목에서 제외","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003020","근명중학교","03","사립","Y","코로나19로 측정 불가","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003021","대안여자중학교","03","공립","Y","미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003022","대안중학교","03","공립","Y","학교장이 감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략하였으므로 2021 공시 대상 항목에서 제외함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003024","범계중학교","03","공립","Y","감염병 상황으로 인한 건강체력평가 측정 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003025","부림중학교","03","공립","Y","코로나19로 인하여 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","1학년","남자","36.9","0.00","","8.4","","","48.2","","","171.8","","","0","0","8","6.9","52","44.8","52","44.8","4","3.4","116"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","1학년","여자","24.7","0.00","","16.4","","","32","","","143.8","","","0","0","10","10.1","62","62.6","21","21.2","6","6.1","99"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","2학년","남자","51.7","0.00","","8.7","","","74.2","","","195.3","","","0","0","23","24.7","51","54.8","18","19.4","1","1.1","93"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","2학년","여자","30","0.00","","16.9","","","46.3","","","150.7","","","0","0","25","28.1","47","52.8","14","15.7","3","3.4","89"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","3학년","남자","40.3","0.00","","10.4","","","85.5","","","199","","","0","0","8","11.8","41","60.3","16","23.5","3","4.4","68"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003026","부안중학교","03","공립","N","","3학년","여자","21.5","0.00","","17.8","","","49.4","","","147.5","","","0","0","5","6","63","75","16","19","0","0","84"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003029","성문중학교","03","사립","Y","2020학년도 코로나로 인하여 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003030","신기중학교","03","공립","Y","미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003031","신성중학교","03","사립","Y","2020학년도 감염병 상황을 고려하여 학생건강체력평가 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003032","신안중학교","03","공립","Y","코로나로 인해 측정하지 않음 (시도교육감 및 교육장의 승인을 받아 실시를 생략함)","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003033","안양부흥중학교","03","공립","Y","2020학년도에 미실시하여 자료 없음.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003035","안양서중학교","03","공립","Y","2020학년도 학생건강 체력평가 미실시함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003036","안양여자중학교","03","사립","Y","학생건강체력평가를 정시와 수시로 계획하였으나 코로나19 인해 실시하지 못함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003037","안양중학교","03","공립","Y","2020년 코로나19로 인해 시행 안함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090003038","연현중학교","03","공립","Y","시,도 교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003039","평촌중학교","03","공립","Y","2020학년도 학생건강체력평가 실시를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090003041","호계중학교","03","공립","Y","코로나로 인해 2020학년도 학생건강체력평가를 미실시함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003199","강하중학교","03","공립","Y","코로나19 감염병 예방 및 확산 방지를 위해 생략함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003200","개군중학교","03","사립","Y","2020학년도 학생 건강체력평가를 생략함.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"경기도교육청","경기도양평교육지원청","경기도 양평군","S090003201","국수중학교","03","공립","Y","2020 학생건강체력평가 실시 생략","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
