"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000201","일곡중학교","03","공립","N","","56","116","48","90","76","89","5","0","0","0","185","295","480"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 북구","S050000202","일동중학교","03","공립","N","","61","85","64","72","65","87","5","1","0","0","195","245","440"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000205","조선대학교부속중학교","03","사립","N","","104","0","103","0","123","0","0","0","0","0","330","0","330"
"광주광역시교육청","광주광역시동부교육지원청","광주광역시 동구","S050000206","조선대학교여자중학교","03","사립","N","","0","99","0","75","0","62","0","0","0","0","0","236","236"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000363","광덕중학교","03","사립","N","","154","0","186","0","192","0","0","0","0","0","532","0","532"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000365","광산중학교","03","공립","N","","40","43","41","53","27","42","5","1","0","0","113","139","252"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000366","평동중학교","03","공립","N","","19","11","22","8","17","13","0","0","0","0","58","32","90"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000368","광주동명중학교","03","공립","N","","83","97","77","84","81","98","4","1","0","0","245","280","525"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000369","광주동성여자중학교","03","사립","N","","0","178","0","163","0","171","0","0","0","0","0","512","512"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000370","광주동성중학교","03","사립","N","","157","0","155","0","162","0","0","0","0","0","474","0","474"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000371","광주무진중학교","03","공립","N","","79","57","50","34","67","35","4","1","0","0","200","127","327"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000373","광주서광중학교","03","공립","N","","85","55","64","42","72","44","1","0","0","0","222","141","363"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000374","광주서석중학교","03","사립","N","","183","0","201","0","155","0","0","0","0","0","539","0","539"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000375","광주송원중학교","03","사립","N","","106","78","113","96","92","106","0","0","0","0","311","280","591"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000376","광주수피아여자중학교","03","사립","N","","0","136","0","123","0","127","0","0","0","0","0","386","386"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000377","광주중학교","03","공립","N","","67","53","83","76","87","79","4","3","0","0","241","211","452"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000379","광주화정중학교","03","공립","N","","82","138","47","160","44","148","8","3","0","0","181","449","630"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000381","광주효광중학교","03","공립","N","","66","98","25","104","31","98","3","3","0","0","125","303","428"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000382","금구중학교","03","공립","N","","98","86","101","74","89","93","4","1","0","0","292","254","546"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000383","금당중학교","03","공립","N","","82","69","79","49","105","58","7","3","0","0","273","179","452"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000385","금호중학교","03","공립","N","","60","53","34","49","46","42","3","2","0","0","143","146","289"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000386","대성여자중학교","03","사립","N","","0","174","0","183","0","190","0","0","0","0","0","547","547"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000387","대촌중학교","03","공립","N","","22","25","21","28","22","21","0","0","0","0","65","74","139"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000388","동아여자중학교","03","사립","N","","0","164","0","156","0","169","0","0","0","0","0","489","489"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000390","문성중학교","03","사립","N","","188","0","190","0","199","0","0","0","0","0","577","0","577"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000392","봉선중학교","03","공립","N","","120","85","75","60","93","69","7","5","0","0","295","219","514"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000394","상무중학교","03","공립","N","","44","47","31","32","47","45","3","1","0","0","125","125","250"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000395","상일중학교","03","공립","N","","59","93","50","98","53","101","1","1","0","0","163","293","456"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000398","송정중학교","03","공립","N","","92","70","69","65","59","64","5","2","0","0","225","201","426"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000399","숭의중학교","03","사립","N","","113","73","116","67","119","54","0","0","0","0","348","194","542"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000400","운남중학교","03","공립","N","","96","83","87","80","86","98","3","1","0","0","272","262","534"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000401","월계중학교","03","공립","N","","100","107","122","135","114","111","5","1","0","0","341","354","695"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000402","월곡중학교","03","공립","N","","82","82","63","79","71","69","3","3","0","0","219","233","452"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000403","임곡중학교","03","사립","N","","5","1","13","7","7","5","0","0","0","0","25","13","38"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000404","정광중학교","03","사립","N","","90","77","96","83","105","93","0","2","0","0","291","255","546"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 남구","S050000405","주월중학교","03","공립","N","","103","80","113","47","113","59","3","4","0","0","332","190","522"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000406","천곡중학교","03","공립","N","","71","74","51","49","82","86","4","1","0","0","208","210","418"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000407","치평중학교","03","공립","N","","48","75","33","51","36","72","0","0","0","0","117","198","315"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 서구","S050000408","풍암중학교","03","공립","N","","85","68","71","70","98","75","2","1","0","0","256","214","470"
"광주광역시교육청","광주광역시서부교육지원청","광주광역시 광산구","S050000410","하남중학교","03","공립","N","","78","78","124","110","58","56","3","4","0","0","263","248","511"
